id;дата;час;заголовок;ссылка;показы;открытия;дочитывания;минуты;лайки;комментарии;подписки;CTR;дочитываемость;лайки_на_дочит;комм_на_дочит;подписки_на_дочит;сцена;функция;порог_входа;фокус;объект_осуждения;цифра_в_заголовке;негативная_рамка;вопрос;обращение_вы;конкретный_якорь;спорность;серийная_рубрика;уверенность_разметки
A223;2025-10-22;6;Этикет против каникул;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/68e80966ba597a593cd77313;144371;7848;3405;3631;112;57;8;0.0544;0.4339;0.0329;0.0167;0.0023;прочее;разъяснение_нормы;бытовая;нейтрально;нет;0;1;0;0;1;1;0;низкая
A222;2025-10-23;6;Гость опоздал: стоит ли начинать без него;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/68f5307d14f4d936c886f254;2065453;155669;99514;87439;2554;380;339;0.0754;0.6393;0.0257;0.0038;0.0034;гости_праздники;польза;бытовая;читатель;гости;0;0;1;0;1;0;0;высокая
A221;2025-10-24;7;Этикет: ограничение или свобода?;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/68e96db60cbf23407c0aaed4;38444;1349;536;627;94;36;4;0.0351;0.3973;0.1754;0.0672;0.0075;прочее;разъяснение_нормы;бытовая;нейтрально;нет;0;0;1;0;0;0;0;высокая
A220;2025-10-25;7;Когда муж перестает быть супругом;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/68f52c18dd73ca4c23e1b105;48166619;3123535;1072551;924312;19505;4914;8128;0.0648;0.3434;0.0182;0.0046;0.0076;дом_семья;разбор_чужого_поведения;бытовая;третьи_лица;мужчины;0;0;0;0;0;0;0;низкая
A219;2025-10-27;12;Эмодзи клоуна – оскорбление или нет;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/68fe91284a5a361f8301acf4;25605;4364;1388;896;100;70;5;0.1704;0.3181;0.072;0.0504;0.0036;цифровое_общение;разъяснение_нормы;бытовая;нейтрально;нет;0;1;1;0;1;1;0;высокая
A218;2025-10-28;6;Тарелки, приборы и бокалы: минимум, который должен знать каждый;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/68fe88202838d622c7c5734b;3507;127;76;43;6;0;0;0.0362;0.5984;;;;стол_еда;польза;бытовая;читатель;нет;0;0;0;0;1;0;0;высокая
A217;2025-10-29;6;Как элегантно читать книги;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/68fe95af9504783537206101;48087;1920;1012;1049;118;70;7;0.0399;0.5271;0.1166;0.0692;0.0069;прочее;польза;бытовая;читатель;нет;0;0;0;0;1;0;0;высокая
A216;2025-10-30;10;Этикет музыки: как подобрать фон к застолью;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/68fe89aa7ed67f2779ce9315;2690;25;18;19;3;0;0;0.0093;;;;;гости_праздники;польза;бытовая;читатель;нет;0;0;0;0;1;0;0;высокая
A215;2025-10-31;6;Праздник иммигранта без регистрации;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/68fe8b2d1810287604b4a948;25572;2093;685;442;69;57;0;0.0818;0.3273;0.1007;0.0832;0.0;прочее;познавательное;узкая;нейтрально;нет;0;0;0;0;1;0;0;низкая
A214;2025-11-01;6;Как сообщить плохие новости;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/68fe970c4f58bf206cc21914;147926;9497;5055;6418;258;35;20;0.0642;0.5323;0.051;0.0069;0.004;отношения_общение;польза;бытовая;читатель;нет;0;0;0;0;1;0;0;высокая
A213;2025-11-03;6;Этикет Дня народного единства;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/690756816c1a137a072a58dc;8075;543;262;244;71;18;1;0.0672;0.4825;0.271;0.0687;0.0038;гости_праздники;польза;бытовая;нейтрально;нет;0;0;0;0;1;0;0;высокая
A212;2025-11-04;6;Как держать бокал для коньяка;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/69074ea6b7a2c57976d4ff69;6792;221;152;173;11;0;0;0.0325;0.6878;0.0724;0.0;0.0;стол_еда;польза;бытовая;читатель;нет;0;0;0;0;1;0;0;высокая
A211;2025-11-05;17;Этикет по разводу;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/69075ab34227de1adfacae91;588990;39447;26490;31209;434;234;93;0.067;0.6715;0.0164;0.0088;0.0035;дом_семья;польза;бытовая;нейтрально;нет;0;0;0;0;1;0;0;высокая
A210;2025-11-06;11;Шпильки дома и пижамы на праздник: дресс-код новогоднего застолья;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/690750376c1a137a07246f50;968;11;10;9;2;0;0;0.0114;;;;;внешний_вид;польза;бытовая;читатель;нет;0;0;0;0;1;1;0;высокая
A209;2025-11-07;5;Ссора на публике;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/6907587f63c1542864c35535;51542;8165;4021;2180;333;41;5;0.1584;0.4925;0.0828;0.0102;0.0012;публичные_места_транспорт;польза;бытовая;нейтрально;нет;0;0;0;0;1;0;0;низкая
A208;2025-11-08;6;Этикет против колготок;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/690751d3e0d30a4d2385ef43;5716823;299341;171402;213038;4037;1648;504;0.0524;0.5726;0.0236;0.0096;0.0029;внешний_вид;разъяснение_нормы;бытовая;нейтрально;нет;0;0;0;0;1;1;0;высокая
A207;2025-11-10;13;Этикет пешехода;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/6910d8717dcb9029e0e97391;31813;1418;1008;1151;94;39;6;0.0446;0.7109;0.0933;0.0387;0.006;публичные_места_транспорт;польза;бытовая;нейтрально;нет;0;0;0;0;1;0;0;высокая
A206;2025-11-11;6;Дарить ли алкоголь хозяевам и как правильно это сделать;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/6910e03f5b80947f858e714b;4667;113;66;83;11;0;0;0.0242;0.5841;;;;гости_праздники;польза;бытовая;читатель;нет;0;0;1;0;1;1;0;высокая
A205;2025-11-12;6;Мамам не до этикета: о невидимом труде, который мы перестали замечать;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/6910db001b8336643eddb077;157694;8723;3967;3595;295;55;54;0.0553;0.4548;0.0744;0.0139;0.0136;дом_семья;разъяснение_нормы;бытовая;третьи_лица;нет;0;0;0;0;1;0;0;высокая
A204;2025-11-13;6;Как правильно наливать шампанское;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/6910e118aedabb2e24760a5f;14203;996;738;830;75;0;5;0.0701;0.741;0.1016;0.0;0.0068;стол_еда;польза;бытовая;читатель;нет;0;0;0;0;1;0;0;высокая
A203;2025-11-14;10;Этикет в музее;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/6910dcd49200a14d3591af09;37919;1339;783;935;99;34;7;0.0353;0.5848;0.1264;0.0434;0.0089;публичные_места_транспорт;польза;бытовая;читатель;нет;0;0;0;0;1;0;0;высокая
A202;2025-11-15;6;Кто украл у России Киндер-сюрприз?;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/6910dd314fdaa54bfd25ddab;131172;15882;7141;4393;557;182;22;0.1211;0.4496;0.078;0.0255;0.0031;прочее;познавательное;бытовая;нейтрально;нет;0;1;1;0;1;0;0;низкая
A201;2025-11-17;7;10 блюд, которые я бы никогда не заказала на первом свидании;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/6913414ca8b499516651e6e2;128806;25133;17829;10063;713;692;31;0.1951;0.7094;0.04;0.0388;0.0017;стол_еда;польза;бытовая;читатель;нет;1;1;0;0;1;1;0;высокая
A200;2025-11-18;7;Как выбрать бокалы к праздничному столу: от шампанского до вина;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/69120f5a604acf5b5193bd38;2152;18;9;12;3;0;0;0.0084;;;;;стол_еда;польза;бытовая;читатель;нет;0;0;0;0;1;0;0;высокая
A199;2025-11-19;5;Можно ли сидеть за столом скрестив ноги;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/69137ef4a9b3de7cf980953c;8594800;473743;482547;406248;5993;1067;1536;0.0551;1.0186;0.0124;0.0022;0.0032;стол_еда;польза;бытовая;читатель;нет;0;0;1;0;1;0;0;высокая
A198;2025-11-20;7;Сервировка новогоднего стола: классика vs современность;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/691209eaa43d9f7b725da8a7;2675;41;17;26;2;0;0;0.0153;;;;;стол_еда;польза;бытовая;нейтрально;нет;0;0;0;0;1;0;0;высокая
A197;2025-11-21;7;Этикет в кинотеатре;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/69137b54aedabb2e2407a31f;42188;2194;1223;1157;102;97;4;0.052;0.5574;0.0834;0.0793;0.0033;публичные_места_транспорт;польза;бытовая;нейтрально;нет;0;0;0;0;1;0;0;высокая
A196;2025-11-22;6;Каким парфюмом пользовались Романовы?;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/691225db13841327799c4180;195223;17962;11707;14263;397;72;46;0.092;0.6518;0.0339;0.0062;0.0039;история_высший_свет;познавательное;узкая;нейтрально;нет;0;0;1;0;1;0;0;высокая
A195;2025-11-24;7;Как цвет посуды влияет на насыщаемость;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/69137cdfaedabb2e240a17a4;126578;9950;6040;6235;305;54;22;0.0786;0.607;0.0505;0.0089;0.0036;стол_еда;познавательное;бытовая;нейтрально;нет;0;0;0;0;1;0;0;высокая
A194;2025-11-25;7;Цветы на Новый год: букет или еловый венок?;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/6912113b7dcb9029e09224ea;917;8;3;2;2;0;0;0.0087;;;;;гости_праздники;польза;бытовая;нейтрально;нет;0;0;1;0;1;0;0;высокая
A193;2025-11-26;7;Подкормка без обесценивания;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/691380b7bd0bbd39bf0f7e3e;704926;90782;30930;31468;1482;353;217;0.1288;0.3407;0.0479;0.0114;0.007;прочее;польза;бытовая;нейтрально;нет;0;0;0;0;0;0;0;низкая
A192;2025-11-27;7;Сколько вина наливать в бокал;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/69121701127d6a6c1df1d04c;6859;380;234;238;15;0;0;0.0554;0.6158;0.0641;0.0;0.0;стол_еда;польза;бытовая;читатель;нет;0;0;1;0;1;0;0;высокая
A191;2025-11-28;18;Этикет для геймеров;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/691383fda9242d4bfa82c20d;21214;546;223;209;56;9;0;0.0257;0.4084;0.2511;0.0404;0.0;цифровое_общение;польза;узкая;читатель;нет;0;0;0;0;1;0;0;высокая
A190;2025-11-29;8;Этикет знаков зодиака;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/69138379772ce42de0081af7;17718;1812;754;423;128;23;1;0.1023;0.4161;0.1698;0.0305;0.0013;прочее;познавательное;бытовая;нейтрально;нет;0;0;0;0;1;0;0;высокая
A189;2025-12-01;16;Этикет присутствия;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/692c83561f2a3b1edf221af9;36992;1325;428;527;95;11;7;0.0358;0.323;0.222;0.0257;0.0164;прочее;разъяснение_нормы;бытовая;нейтрально;нет;0;0;0;0;0;0;0;низкая
A188;2025-12-02;6;Как по этикету пить разные типы вин;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/692c9d09f2a6a03d40421299;2719;70;28;31;8;0;0;0.0257;;;;;стол_еда;польза;бытовая;читатель;нет;0;0;0;0;1;0;0;высокая
A187;2025-12-03;12;Кто такие тарелочницы;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/692c7e258173bb64a5922176;189073;50457;18347;14105;782;1010;35;0.2669;0.3636;0.0426;0.055;0.0019;отношения_общение;разбор_чужого_поведения;бытовая;третьи_лица;женщины;0;0;0;0;1;0;0;высокая
A186;2025-12-04;13;Новый год: тосты, подарки, сервировка;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/692c83cf39305e0523aa3b49;890;10;6;3;4;0;0;0.0112;;;;;гости_праздники;польза;бытовая;нейтрально;нет;0;0;0;0;1;0;0;высокая
A185;2025-12-05;6;Как выглядел и сколько стоил самый дорогой обед 19 века;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/692c81a5799bac0b22dd7476;781808;57090;34705;37115;599;143;101;0.073;0.6079;0.0173;0.0041;0.0029;история_высший_свет;познавательное;узкая;нейтрально;нет;1;0;0;0;1;0;0;высокая
A184;2025-12-06;8;Этикет на ярмарке;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/692c7dba1f2a3b1edf1a8c00;20831;657;326;343;108;9;0;0.0315;0.4962;0.3313;0.0276;0.0;публичные_места_транспорт;польза;бытовая;нейтрально;нет;0;0;0;0;1;0;0;высокая
A183;2025-12-08;12;Этикет подарков детям;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/6935945dc10d4960a0c698e7;109426;9263;5339;6243;167;38;15;0.0847;0.5764;0.0313;0.0071;0.0028;дом_семья;польза;бытовая;читатель;нет;0;0;0;0;1;0;0;высокая
A182;2025-12-09;12;Можно ли самому наливать себе напиток;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/69358fbce70d9d325c5160c3;32473;3757;2580;2151;123;0;9;0.1157;0.6867;0.0477;0.0;0.0035;стол_еда;разъяснение_нормы;бытовая;читатель;нет;0;0;1;0;1;1;0;высокая
A180;2025-12-11;13;Как дарить алкоголь;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/69358c035e853a1113268e39;2256;51;30;36;6;0;0;0.0226;;;;;гости_праздники;польза;бытовая;читатель;нет;0;0;0;0;1;0;0;высокая
A181;2025-12-11;6;Антиэтикет: что точно не стоит делать в новогодний сезон;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/69359822e6a451708ad8e0a2;10491;1214;866;613;193;8;2;0.1157;0.7133;0.2229;0.0092;0.0023;гости_праздники;польза;бытовая;читатель;нет;0;1;0;0;1;0;0;высокая
A179;2025-12-12;12;Этикет 2026: 10 новых трендов в этикете, о которых молчат книги;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/693596ea2b4fd22326680d79;80279;15421;7032;4771;518;55;34;0.1921;0.456;0.0737;0.0078;0.0048;прочее;познавательное;бытовая;нейтрально;нет;1;0;0;0;1;0;0;высокая
A178;2025-12-13;6;Подарки – это коррупция;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/69359353e1b578752e80e7e6;17139;1624;847;651;127;38;2;0.0948;0.5216;0.1499;0.0449;0.0024;деньги;разъяснение_нормы;бытовая;нейтрально;нет;0;1;0;0;1;1;0;низкая
A177;2025-12-15;6;Испорченный праздник из-за необдуманной фразы;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/693e922ec3b529492de32083;38344;7487;2874;2025;306;49;2;0.1953;0.3839;0.1065;0.017;0.0007;гости_праздники;разбор_чужого_поведения;бытовая;третьи_лица;нет;0;1;0;0;1;0;0;высокая
